Antecedent,Consequent,Confidence,Lift
{' New England Grown'},"{'Parsley', ' Italian (Flat)'}",0.924012158,304.8389058
{'Almond Milk Blueberry Yogurt'},{'Almond Milk Strawberry Yogurt'},0.608433735,302.0843373
{'Almond Milk Strawberry Yogurt'},{'Almond Milk Blueberry Yogurt'},0.5,302.0843373
{' Jalapeno Lime'},{'Tortilla Chips'},1,296.7218935
"{' Jalapeno Lime', ' Clasico'}",{'Tortilla Chips'},1,296.7218935
{' Clasico'},{'Tortilla Chips'},1,296.7218935
{'Tortilla Chips'},{' Clasico'},0.464497041,296.7218935
{'Tortilla Chips'},{' Jalapeno Lime'},0.411242604,296.7218935
{'Tortilla Chips'},"{' Jalapeno Lime', ' Clasico'}",0.411242604,296.7218935
"{'Tortillas', ' Organic'}",{' Corn'},0.911214953,290.1192701
{' Corn'},"{'Tortillas', ' Organic'}",0.619047619,290.1192701
{' Kale & Avocados Organic Baby Food'},{'Apples'},1,253.9037975
{'Apples'},{' Kale & Avocados Organic Baby Food'},0.313924051,253.9037975
{'Little Yums Spinach'},{' Apple'},1,252.6246851
"{' and Kale Teething Wafers', 'Little Yums Spinach'}",{' Apple'},1,252.6246851
{' and Kale Teething Wafers'},{' Apple'},1,252.6246851
{'Sweeet Potato'},{' Apple'},1,252.6246851
"{'Sweeet Potato', ' Carrot & Cinnamon Organic Superfoods'}",{' Apple'},1,252.6246851
{' Carrot & Cinnamon Organic Superfoods'},{' Apple'},1,252.6246851
{' Apple'},{'Sweeet Potato'},0.307304786,252.6246851
{' Apple'},"{'Sweeet Potato', ' Carrot & Cinnamon Organic Superfoods'}",0.307304786,252.6246851
{' Apple'},{' Carrot & Cinnamon Organic Superfoods'},0.307304786,252.6246851
{' Apple'},{'Little Yums Spinach'},0.261964736,252.6246851
{' Apple'},"{' and Kale Teething Wafers', 'Little Yums Spinach'}",0.261964736,252.6246851
{' Apple'},{' and Kale Teething Wafers'},0.261964736,252.6246851
"{'Banana', 'Cage Free Brown Eggs-Large'}",{' Grade A'},1,247.6345679
"{' Grade A', 'Banana'}",{'Cage Free Brown Eggs-Large'},1,247.6345679
{' Grade A'},{'Cage Free Brown Eggs-Large'},1,247.6345679
{'Cage Free Brown Eggs-Large'},{' Grade A'},1,247.6345679
{'Cage Free Brown Eggs-Large'},"{' Grade A', 'Banana'}",0.335802469,247.6345679
{' Grade A'},"{'Banana', 'Cage Free Brown Eggs-Large'}",0.335802469,247.6345679
"{' Strawberry', 'Yogurt'}",{' Lowfat'},0.890909091,247.5098464
{' Lowfat'},"{' Strawberry', 'Yogurt'}",0.814404432,247.5098464
{'  Apricot & Banana Stage 2 Baby Food'},{'Peach'},1,241.0865385
{'Peach'},{'  Apricot & Banana Stage 2 Baby Food'},0.524038462,241.0865385
{' Pure Organic'},{'Coconut Water'},1,225.3752809
{'Coconut Water'},{' Pure Organic'},0.242696629,225.3752809
{' 98% Fat Free'},{' Gluten Free'},0.991596639,224.4903162
{' Gluten Free'},{' 98% Fat Free'},0.266365688,224.4903162
{'Organic Butterhead (Boston'},{' Bibb) Lettuce'},1,223.3674833
{'Organic Butterhead (Boston'},"{' Bibb) Lettuce', ' Butter'}",1,223.3674833
"{'Organic Butterhead (Boston', ' Butter'}",{' Bibb) Lettuce'},1,223.3674833
{' Bibb) Lettuce'},{'Organic Butterhead (Boston'},0.957683742,223.3674833
{' Bibb) Lettuce'},"{'Organic Butterhead (Boston', ' Butter'}",0.957683742,223.3674833
"{' Bibb) Lettuce', ' Butter'}",{'Organic Butterhead (Boston'},0.957683742,223.3674833
{' 97% Fat Free'},{' Gluten Free'},0.975206612,220.7797325
{' Gluten Free'},{' 97% Fat Free'},0.266365688,220.7797325
{' Wheat Free'},{'Tortillas'},1,220.421978
"{' Sprouted Corn', ' Wheat Free'}",{'Tortillas'},1,220.421978
{' Sprouted Corn'},{'Tortillas'},1,220.421978
{'Tortillas'},{' Wheat Free'},0.235164835,220.421978
{'Tortillas'},"{' Sprouted Corn', ' Wheat Free'}",0.235164835,220.421978
{'Tortillas'},{' Sprouted Corn'},0.235164835,220.421978
{'Organic Butterhead (Boston'},{' Butter'},1,219.4573304
"{'Organic Butterhead (Boston', ' Bibb) Lettuce'}",{' Butter'},1,219.4573304
{' Bibb) Lettuce'},{' Butter'},1,219.4573304
{' Butter'},{' Bibb) Lettuce'},0.98249453,219.4573304
{' Butter'},{'Organic Butterhead (Boston'},0.940919037,219.4573304
{' Butter'},"{'Organic Butterhead (Boston', ' Bibb) Lettuce'}",0.940919037,219.4573304
"{' Strained Low-Fat', 'Banana'}","{' Coconut', 'Yogurt'}",1,216.1465517
"{' Coconut', 'Banana'}","{' Strained Low-Fat', 'Yogurt'}",1,216.1465517
"{' Coconut', 'Yogurt', 'Banana'}",{' Strained Low-Fat'},1,216.1465517
"{' Coconut', 'Banana'}",{' Strained Low-Fat'},1,216.1465517
{' Strained Low-Fat'},"{' Coconut', 'Yogurt'}",1,216.1465517
"{' Coconut', 'Yogurt'}",{' Strained Low-Fat'},1,216.1465517
{' Strained Low-Fat'},"{' Coconut', 'Yogurt', 'Banana'}",0.288793103,216.1465517
"{' Strained Low-Fat', 'Yogurt'}","{' Coconut', 'Banana'}",0.288793103,216.1465517
"{' Coconut', 'Yogurt'}","{' Strained Low-Fat', 'Banana'}",0.288793103,216.1465517
{' Strained Low-Fat'},"{' Coconut', 'Banana'}",0.288793103,216.1465517
"{' Organic', ' Corn'}",{'Tortillas'},0.975,214.9114286
{'Tortillas'},"{' Organic', ' Corn'}",0.428571429,214.9114286
"{' Strained Low-Fat', 'Yogurt', 'Banana'}",{' Coconut'},1,213.8422175
"{' Strained Low-Fat', 'Banana'}",{' Coconut'},1,213.8422175
{' Strained Low-Fat'},{' Coconut'},1,213.8422175
"{' Strained Low-Fat', 'Yogurt'}",{' Coconut'},1,213.8422175
{' Coconut'},{' Strained Low-Fat'},0.989339019,213.8422175
{' Coconut'},"{' Strained Low-Fat', 'Yogurt'}",0.989339019,213.8422175
{' Coconut'},"{' Strained Low-Fat', 'Yogurt', 'Banana'}",0.285714286,213.8422175
{' Coconut'},"{' Strained Low-Fat', 'Banana'}",0.285714286,213.8422175
{' Italian (Flat)'},{'Parsley'},1,213.387234
"{' Italian (Flat)', ' New England Grown'}",{'Parsley'},1,213.387234
{'Parsley'},{' Italian (Flat)'},0.646808511,213.387234
{'Parsley'},"{' Italian (Flat)', ' New England Grown'}",0.646808511,213.387234
{' Brown Rice'},{'Tortillas'},0.948717949,209.1182868
{'Tortillas'},{' Brown Rice'},0.325274725,209.1182868
"{' Organic', 'Yogurt'}",{' Lowfat'},0.740458015,205.7119536
{' Lowfat'},"{' Organic', 'Yogurt'}",0.268698061,205.7119536
{' New England Grown'},{'Parsley'},0.924012158,197.1723986
{'Parsley'},{' New England Grown'},0.646808511,197.1723986
"{'Super Spinach! Baby Spinach', 'Banana'}",{' Baby Bok Choy'},1,191.7629063
"{' Baby Bok Choy', 'Banana'}",{'Super Spinach! Baby Spinach'},1,191.7629063
{'Super Spinach! Baby Spinach'},{' Baby Bok Choy'},1,191.7629063
{' Baby Bok Choy'},{'Super Spinach! Baby Spinach'},1,191.7629063
"{'Super Spinach! Baby Spinach', 'Banana'}",{' Sweet Baby Kale'},1,191.7629063
"{' Sweet Baby Kale', 'Banana'}",{'Super Spinach! Baby Spinach'},1,191.7629063
"{' Baby Bok Choy', 'Banana'}",{' Sweet Baby Kale'},1,191.7629063
"{' Sweet Baby Kale', 'Banana'}",{' Baby Bok Choy'},1,191.7629063
"{'Super Spinach! Baby Spinach', 'Banana'}","{' Baby Bok Choy', ' Sweet Baby Kale'}",1,191.7629063
"{' Baby Bok Choy', 'Banana'}","{'Super Spinach! Baby Spinach', ' Sweet Baby Kale'}",1,191.7629063
"{' Sweet Baby Kale', 'Banana'}","{'Super Spinach! Baby Spinach', ' Baby Bok Choy'}",1,191.7629063
"{'Super Spinach! Baby Spinach', ' Baby Bok Choy', 'Banana'}",{' Sweet Baby Kale'},1,191.7629063
"{'Super Spinach! Baby Spinach', ' Sweet Baby Kale', 'Banana'}",{' Baby Bok Choy'},1,191.7629063
"{' Baby Bok Choy', ' Sweet Baby Kale', 'Banana'}",{'Super Spinach! Baby Spinach'},1,191.7629063
{' Baby Bok Choy'},{' Sweet Baby Kale'},1,191.7629063
{' Sweet Baby Kale'},{' Baby Bok Choy'},1,191.7629063
{'Super Spinach! Baby Spinach'},{' Sweet Baby Kale'},1,191.7629063
{' Sweet Baby Kale'},{'Super Spinach! Baby Spinach'},1,191.7629063
{'Super Spinach! Baby Spinach'},"{' Baby Bok Choy', ' Sweet Baby Kale'}",1,191.7629063
{' Baby Bok Choy'},"{'Super Spinach! Baby Spinach', ' Sweet Baby Kale'}",1,191.7629063
{' Sweet Baby Kale'},"{'Super Spinach! Baby Spinach', ' Baby Bok Choy'}",1,191.7629063
"{'Super Spinach! Baby Spinach', ' Baby Bok Choy'}",{' Sweet Baby Kale'},1,191.7629063
"{'Super Spinach! Baby Spinach', ' Sweet Baby Kale'}",{' Baby Bok Choy'},1,191.7629063
"{' Baby Bok Choy', ' Sweet Baby Kale'}",{'Super Spinach! Baby Spinach'},1,191.7629063
{'Super Spinach! Baby Spinach'},"{' Baby Bok Choy', 'Banana'}",0.260038241,191.7629063
{' Baby Bok Choy'},"{'Super Spinach! Baby Spinach', 'Banana'}",0.260038241,191.7629063
{'Super Spinach! Baby Spinach'},"{' Sweet Baby Kale', 'Banana'}",0.260038241,191.7629063
{' Sweet Baby Kale'},"{'Super Spinach! Baby Spinach', 'Banana'}",0.260038241,191.7629063
{' Baby Bok Choy'},"{' Sweet Baby Kale', 'Banana'}",0.260038241,191.7629063
{' Sweet Baby Kale'},"{' Baby Bok Choy', 'Banana'}",0.260038241,191.7629063
{'Super Spinach! Baby Spinach'},"{' Baby Bok Choy', ' Sweet Baby Kale', 'Banana'}",0.260038241,191.7629063
