item: ('1158',) , 0.005
item: ('8174',) , 0.013
item: ('24852', '16797') , 0.013
item: ('44142',) , 0.013
item: ('27521',) , 0.013
item: ('27966', '13176') , 0.013
item: ('18465',) , 0.013
item: ('35221',) , 0.013
item: ('33198',) , 0.013
item: ('24838',) , 0.014
item: ('28842',) , 0.014
item: ('33731',) , 0.015
item: ('5785',) , 0.015
item: ('22825',) , 0.015
item: ('39928',) , 0.015
item: ('12341',) , 0.016
item: ('35951',) , 0.016
item: ('5450',) , 0.016
item: ('21938',) , 0.016
item: ('21903', '13176') , 0.016
item: ('46667',) , 0.016
item: ('24852', '47766') , 0.016
item: ('34969',) , 0.016
item: ('31506',) , 0.016
item: ('25890',) , 0.016
item: ('24852', '21903') , 0.017
item: ('43961',) , 0.017
item: ('24184',) , 0.017
item: ('43352',) , 0.018
item: ('24852', '21137') , 0.018
item: ('19660',) , 0.018
item: ('48679',) , 0.018
item: ('9076',) , 0.018
item: ('34126',) , 0.018
item: ('39877',) , 0.018
item: ('10749',) , 0.019
item: ('22035',) , 0.019
item: ('13176', '47209') , 0.019
item: ('13176', '21137') , 0.019
item: ('5077',) , 0.019
item: ('8518',) , 0.019
item: ('41950',) , 0.020
item: ('46979',) , 0.020
item: ('26604',) , 0.020
item: ('44359',) , 0.021
item: ('28985',) , 0.021
item: ('27104',) , 0.021
item: ('31717',) , 0.021
item: ('27086',) , 0.021
item: ('4605',) , 0.022
item: ('21616',) , 0.022
item: ('17794',) , 0.023
item: ('30489',) , 0.023
item: ('19057',) , 0.024
item: ('44632',) , 0.024
item: ('49235',) , 0.024
item: ('37646',) , 0.024
item: ('42265',) , 0.025
item: ('30391',) , 0.025
item: ('4920',) , 0.025
item: ('40706',) , 0.026
item: ('45066',) , 0.026
item: ('8277',) , 0.026
item: ('28204',) , 0.028
item: ('5876',) , 0.028
item: ('45007',) , 0.030
item: ('49683',) , 0.031
item: ('39275',) , 0.031
item: ('22935',) , 0.034
item: ('24964',) , 0.034
item: ('27845',) , 0.041
item: ('26209',) , 0.043
item: ('27966',) , 0.043
item: ('16797',) , 0.045
item: ('47626',) , 0.047
item: ('47766',) , 0.054
item: ('47209',) , 0.067
item: ('21903',) , 0.075
item: ('21137',) , 0.081
item: ('13176',) , 0.120
item: ('24852',) , 0.148

------------------------ RULES:
Rule: ('24852',) ==> ('27086',) , 0.034
Rule: ('24852',) ==> ('17794',) , 0.034
Rule: ('24852',) ==> ('44632',) , 0.035
Rule: ('24852',) ==> ('39275',) , 0.035
Rule: ('24852',) ==> ('42265',) , 0.036
Rule: ('24852',) ==> ('40706',) , 0.036
Rule: ('24852',) ==> ('9076',) , 0.036
Rule: ('24852',) ==> ('37646',) , 0.036
Rule: ('24852',) ==> ('45007',) , 0.037
Rule: ('24852',) ==> ('8277',) , 0.038
Rule: ('24852',) ==> ('24964',) , 0.040
Rule: ('24852',) ==> ('30489',) , 0.042
Rule: ('24852',) ==> ('4605',) , 0.042
Rule: ('13176',) ==> ('26209',) , 0.045
Rule: ('13176',) ==> ('42265',) , 0.046
Rule: ('13176',) ==> ('16797',) , 0.046
Rule: ('24852',) ==> ('27966',) , 0.048
Rule: ('13176',) ==> ('47626',) , 0.051
Rule: ('24852',) ==> ('4920',) , 0.053
Rule: ('13176',) ==> ('45007',) , 0.056
Rule: ('13176',) ==> ('37646',) , 0.056
Rule: ('13176',) ==> ('30391',) , 0.057
Rule: ('13176',) ==> ('8277',) , 0.058
Rule: ('13176',) ==> ('39275',) , 0.058
Rule: ('13176',) ==> ('47766',) , 0.059
Rule: ('13176',) ==> ('24964',) , 0.059
Rule: ('13176',) ==> ('5876',) , 0.062
Rule: ('21137',) ==> ('19057',) , 0.063
Rule: ('21137',) ==> ('5876',) , 0.063
Rule: ('24852',) ==> ('45066',) , 0.063
Rule: ('13176',) ==> ('22935',) , 0.064
Rule: ('24852',) ==> ('27845',) , 0.064
Rule: ('21137',) ==> ('24964',) , 0.066
Rule: ('21137',) ==> ('22935',) , 0.067
Rule: ('24852',) ==> ('26209',) , 0.067
Rule: ('13176',) ==> ('19057',) , 0.067
Rule: ('21137',) ==> ('26209',) , 0.067
Rule: ('21903',) ==> ('30391',) , 0.069
Rule: ('24852',) ==> ('28204',) , 0.069
Rule: ('21903',) ==> ('49683',) , 0.070
Rule: ('13176',) ==> ('27845',) , 0.070
Rule: ('24852',) ==> ('49683',) , 0.070
Rule: ('24852',) ==> ('47209',) , 0.071
Rule: ('21903',) ==> ('26209',) , 0.072
Rule: ('21903',) ==> ('27966',) , 0.074
Rule: ('21903',) ==> ('22935',) , 0.078
Rule: ('47209',) ==> ('24964',) , 0.079
Rule: ('47209',) ==> ('30391',) , 0.079
Rule: ('24852',) ==> ('47626',) , 0.081
Rule: ('47209',) ==> ('22935',) , 0.083
Rule: ('21137',) ==> ('39275',) , 0.085
Rule: ('47209',) ==> ('45007',) , 0.086
Rule: ('24852',) ==> ('16797',) , 0.086
Rule: ('21903',) ==> ('24964',) , 0.087
Rule: ('21137',) ==> ('27845',) , 0.088
Rule: ('47209',) ==> ('26209',) , 0.090
Rule: ('21137',) ==> ('47766',) , 0.091
Rule: ('21903',) ==> ('47626',) , 0.091
Rule: ('21903',) ==> ('45007',) , 0.091
Rule: ('47766',) ==> ('49683',) , 0.096
Rule: ('47626',) ==> ('24964',) , 0.106
Rule: ('13176',) ==> ('27966',) , 0.109
Rule: ('24852',) ==> ('47766',) , 0.110
Rule: ('47209',) ==> ('5876',) , 0.110
Rule: ('24852',) ==> ('21903',) , 0.112
Rule: ('21903',) ==> ('47766',) , 0.114
Rule: ('21137',) ==> ('27966',) , 0.118
Rule: ('24852',) ==> ('21137',) , 0.120
Rule: ('16797',) ==> ('13176',) , 0.122
Rule: ('47209',) ==> ('27966',) , 0.125
Rule: ('26209',) ==> ('13176',) , 0.125
Rule: ('26209',) ==> ('21903',) , 0.126
Rule: ('26209',) ==> ('21137',) , 0.127
Rule: ('27966',) ==> ('21903',) , 0.128
Rule: ('47766',) ==> ('13176',) , 0.129
Rule: ('47626',) ==> ('13176',) , 0.129
Rule: ('47766',) ==> ('26209',) , 0.131
Rule: ('21903',) ==> ('47209',) , 0.134
Rule: ('47766',) ==> ('21137',) , 0.135
Rule: ('13176',) ==> ('21903',) , 0.135
Rule: ('26209',) ==> ('31717',) , 0.137
Rule: ('26209',) ==> ('47209',) , 0.140
Rule: ('47766',) ==> ('47626',) , 0.141
Rule: ('47626',) ==> ('21903',) , 0.145
Rule: ('24964',) ==> ('47626',) , 0.147
Rule: ('21137',) ==> ('21903',) , 0.149
Rule: ('47209',) ==> ('21903',) , 0.152
Rule: ('24964',) ==> ('47209',) , 0.155
Rule: ('24964',) ==> ('21137',) , 0.156
Rule: ('47209',) ==> ('24852',) , 0.157
Rule: ('21137',) ==> ('47209',) , 0.158
Rule: ('22935',) ==> ('21137',) , 0.158
Rule: ('13176',) ==> ('47209',) , 0.158
Rule: ('47766',) ==> ('21903',) , 0.158
Rule: ('13176',) ==> ('21137',) , 0.159
Rule: ('21903',) ==> ('21137',) , 0.160
Rule: ('47626',) ==> ('47766',) , 0.162
Rule: ('22935',) ==> ('47209',) , 0.163
Rule: ('27966',) ==> ('24852',) , 0.165
Rule: ('26209',) ==> ('47766',) , 0.166
Rule: ('39275',) ==> ('24852',) , 0.169
Rule: ('49683',) ==> ('47766',) , 0.170
Rule: ('49683',) ==> ('21903',) , 0.171
Rule: ('27845',) ==> ('21137',) , 0.171
Rule: ('22935',) ==> ('21903',) , 0.173
Rule: ('24964',) ==> ('24852',) , 0.175
Rule: ('47626',) ==> ('26209',) , 0.178
Rule: ('5876',) ==> ('21137',) , 0.179
Rule: ('45007',) ==> ('24852',) , 0.182
Rule: ('24964',) ==> ('22935',) , 0.186
Rule: ('22935',) ==> ('24964',) , 0.187
Rule: ('45007',) ==> ('47209',) , 0.189
Rule: ('47209',) ==> ('21137',) , 0.191
Rule: ('24964',) ==> ('21903',) , 0.192
Rule: ('27966',) ==> ('47209',) , 0.192
Rule: ('26209',) ==> ('47626',) , 0.196
Rule: ('27845',) ==> ('13176',) , 0.202
Rule: ('30391',) ==> ('21903',) , 0.208
Rule: ('24964',) ==> ('13176',) , 0.209
Rule: ('40706',) ==> ('24852',) , 0.210
Rule: ('30391',) ==> ('47209',) , 0.211
Rule: ('19057',) ==> ('21137',) , 0.211
Rule: ('8277',) ==> ('24852',) , 0.211
Rule: ('42265',) ==> ('24852',) , 0.211
Rule: ('44632',) ==> ('24852',) , 0.214
Rule: ('21903',) ==> ('13176',) , 0.215
Rule: ('27966',) ==> ('21137',) , 0.218
Rule: ('42265',) ==> ('13176',) , 0.219
Rule: ('45007',) ==> ('13176',) , 0.220
Rule: ('21137',) ==> ('24852',) , 0.220
Rule: ('21903',) ==> ('24852',) , 0.220
Rule: ('39275',) ==> ('21137',) , 0.221
Rule: ('37646',) ==> ('24852',) , 0.222
Rule: ('39275',) ==> ('13176',) , 0.223
Rule: ('22935',) ==> ('13176',) , 0.225
Rule: ('17794',) ==> ('24852',) , 0.226
Rule: ('45007',) ==> ('21903',) , 0.227
Rule: ('27845',) ==> ('24852',) , 0.229
Rule: ('26209',) ==> ('24852',) , 0.233
Rule: ('27086',) ==> ('24852',) , 0.234
Rule: ('21137',) ==> ('13176',) , 0.236
Rule: ('47626',) ==> ('24852',) , 0.255
Rule: ('5876',) ==> ('47209',) , 0.259
Rule: ('8277',) ==> ('13176',) , 0.262
Rule: ('5876',) ==> ('13176',) , 0.263
Rule: ('30489',) ==> ('24852',) , 0.272
Rule: ('37646',) ==> ('13176',) , 0.274
Rule: ('30391',) ==> ('13176',) , 0.275
Rule: ('31717',) ==> ('26209',) , 0.275
Rule: ('16797',) ==> ('24852',) , 0.282
Rule: ('4605',) ==> ('24852',) , 0.283
Rule: ('47209',) ==> ('13176',) , 0.285
Rule: ('9076',) ==> ('24852',) , 0.295
Rule: ('47766',) ==> ('24852',) , 0.299
Rule: ('27966',) ==> ('13176',) , 0.301
Rule: ('4920',) ==> ('24852',) , 0.313
Rule: ('19057',) ==> ('13176',) , 0.338
Rule: ('49683',) ==> ('24852',) , 0.340
Rule: ('45066',) ==> ('24852',) , 0.356
Rule: ('28204',) ==> ('24852',) , 0.370
Time:  283.89267609999996
